COUNTRY,PRODUCT,FLOW,INDICATOR,UNIT,DATA SOURCES,TIME_PERIOD,OBS_VALUE,OBS_COMMENTS,DATA STATUS,DATA CONFIDENTIALITY
Kuwait,Electrical Energy,Capacity-Electricity plant,Production capacity of electricity plants,MW,Ministry of Electricity and Water,2011,14703,,,
Kuwait,Electrical Energy,Capacity-Electricity plant,Production capacity of electricity plants,MW,Ministry of Electricity and Water,2012,15349,,,
Kuwait,Electrical Energy,Capacity-Electricity plant,Production capacity of electricity plants,MW,Ministry of Electricity and Water,2013,15719,,,
Kuwait,Electrical Energy,Capacity-Electricity plant,Production capacity of electricity plants,MW,Ministry of Electricity and Water,2014,15719,,,
Kuwait,Electrical Energy,Capacity-Electricity plant,Production capacity of electricity plants,MW,Ministry of Electricity and Water,2015,18259,,,
Kuwait,Electrical Energy,Capacity-Electricity plant,Production capacity of electricity plants,MW,Ministry of Electricity and Water,2016,18870.4,,,
Kuwait,Electrical Energy,Capacity-Electricity plant,Production capacity of electricity plants,MW,Ministry of Electricity and Water,2017,18743,,,
Kuwait,Electrical Energy,Capacity-Electricity plant,Production capacity of electricity plants,MW,Ministry of Electricity and Water,2018,18793,,,
Kuwait,Electrical Energy,Capacity-Electricity plant,Production capacity of electricity plants,MW,Ministry of Electricity and Water,2019,19673,,,
Kuwait,Electrical Energy,Capacity-Electricity plant,Production capacity of electricity plants,MW,Ministry of Electricity and Water,2020,20223,,,
Kuwait,Electrical Energy,Capacity-Electricity plant,Production capacity of electricity plants,MW,Ministry of Electricity and Water,2021,20250,,,
Kuwait,Electrical Energy,Capacity-Electricity plant,Production capacity of electricity plants,MW,Ministry of Electricity and Water,2022,20250,,,
Kuwait,Electrical Energy,Capacity-Electricity plant,Production capacity of electricity plants,MW,Ministry of Electricity and Water,2023,20250,,,
Gulf Cooperation Council,Crude oil,Primary production,Crude oil production,1000 b/d,Total GCC,2010,14581.646287671232,,,
Gulf Cooperation Council,Crude oil,Primary production,Crude oil production,1000 b/d,Total GCC,2011,16343.008,,,
Gulf Cooperation Council,Crude oil,Primary production,Crude oil production,1000 b/d,Total GCC,2012,17218.14030054645,,,
Gulf Cooperation Council,Crude oil,Primary production,Crude oil production,1000 b/d,Total GCC,2013,17219.347999999998,,,
Gulf Cooperation Council,Crude oil,Primary production,Crude oil production,1000 b/d,Total GCC,2014,17228.251,,,
Gulf Cooperation Council,Crude oil,Primary production,Crude oil production,1000 b/d,Total GCC,2015,17878.941,,,
Gulf Cooperation Council,Crude oil,Primary production,Crude oil production,1000 b/d,Total GCC,2016,18360.27881420765,,,
Gulf Cooperation Council,Crude oil,Primary production,Crude oil production,1000 b/d,Total GCC,2017,17398.731630136986,,,
Gulf Cooperation Council,Crude oil,Primary production,Crude oil production,1000 b/d,Total GCC,2018,17832.002657534245,,,
Gulf Cooperation Council,Crude oil,Primary production,Crude oil production,1000 b/d,Total GCC,2019,17304.482000000004,,,
Gulf Cooperation Council,Crude oil,Primary production,Crude oil production,1000 b/d,Total GCC,2020,16180.433721311476,,,
Gulf Cooperation Council,Crude oil,Primary production,Crude oil production,1000 b/d,Total GCC,2021,16035.930666666667,,,
Gulf Cooperation Council,Crude oil,Primary production,Crude oil production,1000 b/d,Total GCC,2022,18221.251666666667,,,
Gulf Cooperation Council,Crude oil,Primary production,Crude oil production,1000 b/d,Total GCC,2023,16979.21266666667,,,
Gulf Cooperation Council,Crude oil,Exports,Crude oil exports,1000 b/d,Total GCC,2010,10852.91794520548,,,
Gulf Cooperation Council,Crude oil,Exports,Crude oil exports,1000 b/d,Total GCC,2011,12794.17506849315,,,
Gulf Cooperation Council,Crude oil,Exports,Crude oil exports,1000 b/d,Total GCC,2012,13506.794166479529,,,
Gulf Cooperation Council,Crude oil,Exports,Crude oil exports,1000 b/d,Total GCC,2013,13754.773561643835,,,
Gulf Cooperation Council,Crude oil,Exports,Crude oil exports,1000 b/d,Total GCC,2014,13202.685600043835,,,
Gulf Cooperation Council,Crude oil,Exports,Crude oil exports,1000 b/d,Total GCC,2015,13330.52082191781,,,
Gulf Cooperation Council,Crude oil,Exports,Crude oil exports,1000 b/d,Total GCC,2016,13691.168589097239,,,
Gulf Cooperation Council,Crude oil,Exports,Crude oil exports,1000 b/d,Total GCC,2017,12782.350359360731,,,
Gulf Cooperation Council,Crude oil,Exports,Crude oil exports,1000 b/d,Total GCC,2018,13140.086161521194,,,
Gulf Cooperation Council,Crude oil,Exports,Crude oil exports,1000 b/d,Total GCC,2019,12965.055572653253,,,
Gulf Cooperation Council,Crude oil,Exports,Crude oil exports,1000 b/d,Total GCC,2020,12332.714831882186,,,
Gulf Cooperation Council,Crude oil,Exports,Crude oil exports,1000 b/d,Total GCC,2021,11675.883392262089,,,
Gulf Cooperation Council,Crude oil,Exports,Crude oil exports,1000 b/d,Total GCC,2022,13455.41264013553,,,
Gulf Cooperation Council,Crude oil,Exports,Crude oil exports,1000 b/d,Total GCC,2023,12346.511700213581,,,
Gulf Cooperation Council,Crude oil,Imports,Crude oil imports,1000 b/d,Total GCC,2010,234.679452054795,,,
Gulf Cooperation Council,Crude oil,Imports,Crude oil imports,1000 b/d,Total GCC,2011,217.15890410958903,,,
Gulf Cooperation Council,Crude oil,Imports,Crude oil imports,1000 b/d,Total GCC,2012,219.02732240437157,,,
Gulf Cooperation Council,Crude oil,Imports,Crude oil imports,1000 b/d,Total GCC,2013,231.87922374429223,,,
Gulf Cooperation Council,Crude oil,Imports,Crude oil imports,1000 b/d,Total GCC,2014,230.26027397260273,,,
Gulf Cooperation Council,Crude oil,Imports,Crude oil imports,1000 b/d,Total GCC,2015,253.7299086757991,,,
Gulf Cooperation Council,Crude oil,Imports,Crude oil imports,1000 b/d,Total GCC,2016,261.9303278688525,,,
Gulf Cooperation Council,Crude oil,Imports,Crude oil imports,1000 b/d,Total GCC,2017,287.6596136986301,,,
Gulf Cooperation Council,Crude oil,Imports,Crude oil imports,1000 b/d,Total GCC,2018,261.306295890411,,,
Gulf Cooperation Council,Crude oil,Imports,Crude oil imports,1000 b/d,Total GCC,2019,275.738099531819,,,
Gulf Cooperation Council,Crude oil,Imports,Crude oil imports,1000 b/d,Total GCC,2020,339.81,,,
Gulf Cooperation Council,Crude oil,Imports,Crude oil imports,1000 b/d,Total GCC,2021,367.94646027397255,,,
Gulf Cooperation Council,Crude oil,Imports,Crude oil imports,1000 b/d,Total GCC,2022,400.1792876712329,,,
Gulf Cooperation Council,Crude oil,Imports,Crude oil imports,1000 b/d,Total GCC,2023,465.15,,,
Gulf Cooperation Council,Crude oil,Transformation input -Refineries,Crude oil pumped to the refinery,1000 b,Total GCC,2010,1427166.3384811142,,,
Gulf Cooperation Council,Crude oil,Transformation input -Refineries,Crude oil pumped to the refinery,1000 b,Total GCC,2011,1475313.2137259783,,,
Gulf Cooperation Council,Crude oil,Transformation input -Refineries,Crude oil pumped to the refinery,1000 b,Total GCC,2012,1470241.4394744385,,,
Gulf Cooperation Council,Crude oil,Transformation input -Refineries,Crude oil pumped to the refinery,1000 b,Total GCC,2013,1404755.414835895,,,
Gulf Cooperation Council,Crude oil,Transformation input -Refineries,Crude oil pumped to the refinery,1000 b,Total GCC,2014,1557161.304972826,,,
Gulf Cooperation Council,Crude oil,Transformation input -Refineries,Crude oil pumped to the refinery,1000 b,Total GCC,2015,1799533.315,,,
Gulf Cooperation Council,Crude oil,Transformation input -Refineries,Crude oil pumped to the refinery,1000 b,Total GCC,2016,1877442.276,,,
Gulf Cooperation Council,Crude oil,Transformation input -Refineries,Crude oil pumped to the refinery,1000 b,Total GCC,2017,1942744.0941666667,,,
Gulf Cooperation Council,Crude oil,Transformation input -Refineries,Crude oil pumped to the refinery,1000 b,Total GCC,2018,1971071.4187500002,,,
Gulf Cooperation Council,Crude oil,Transformation input -Refineries,Crude oil pumped to the refinery,1000 b,Total GCC,2019,1859327.3279166666,,,
Gulf Cooperation Council,Crude oil,Transformation input -Refineries,Crude oil pumped to the refinery,1000 b,Total GCC,2020,1651448.1505,,,
Gulf Cooperation Council,Crude oil,Transformation input -Refineries,Crude oil pumped to the refinery,1000 b,Total GCC,2021,1846310.433925,,,
Gulf Cooperation Council,Crude oil,Transformation input -Refineries,Crude oil pumped to the refinery,1000 b,Total GCC,2022,1967056.5251126152,,,
Gulf Cooperation Council,Crude oil,Transformation input -Refineries,Crude oil pumped to the refinery,1000 b,Total GCC,2023,2003088.5156276703,,,
Gulf Cooperation Council,Crude oil,Reserve,Crude oil reserves,B b,Total GCC,2010,495.35200000000003,,,
Gulf Cooperation Council,Crude oil,Reserve,Crude oil reserves,B b,Total GCC,2011,496.23100000000005,,,
Gulf Cooperation Council,Crude oil,Reserve,Crude oil reserves,B b,Total GCC,2012,496.1638,,,
Gulf Cooperation Council,Crude oil,Reserve,Crude oil reserves,B b,Total GCC,2013,495.73070000000007,,,
Gulf Cooperation Council,Crude oil,Reserve,Crude oil reserves,B b,Total GCC,2014,496.65430000000003,,,
Gulf Cooperation Council,Crude oil,Reserve,Crude oil reserves,B b,Total GCC,2015,496.5741,,,
Gulf Cooperation Council,Crude oil,Reserve,Crude oil reserves,B b,Total GCC,2016,496.1752000000001,,,
Gulf Cooperation Council,Crude oil,Reserve,Crude oil reserves,B b,Total GCC,2017,495.66583,,,
Gulf Cooperation Council,Crude oil,Reserve,Crude oil reserves,B b,Total GCC,2018,496.504,,,
Gulf Cooperation Council,Crude oil,Reserve,Crude oil reserves,B b,Total GCC,2019,503.84041,,,
Gulf Cooperation Council,Crude oil,Reserve,Crude oil reserves,B b,Total GCC,2020,505.697,,,
Gulf Cooperation Council,Crude oil,Reserve,Crude oil reserves,B b,Total GCC,2021,509.9819,,,
Gulf Cooperation Council,Crude oil,Reserve,Crude oil reserves,B b,Total GCC,2022,512.0109,,,
Gulf Cooperation Council,Crude oil,Reserve,Crude oil reserves,B b,Total GCC,2023,512.1149,,,
Gulf Cooperation Council,Natural Gas Liquids(NGL),Primary production,Production of natural gas liquids,1000 b/d,Total GCC,2010,2511.575586184509,,,
Gulf Cooperation Council,Natural Gas Liquids(NGL),Primary production,Production of natural gas liquids,1000 b/d,Total GCC,2011,2806.777957345971,,,
Gulf Cooperation Council,Natural Gas Liquids(NGL),Primary production,Production of natural gas liquids,1000 b/d,Total GCC,2012,3053.950654090875,,,
Gulf Cooperation Council,Natural Gas Liquids(NGL),Primary production,Production of natural gas liquids,1000 b/d,Total GCC,2013,3095.9032602739726,,,
Gulf Cooperation Council,Natural Gas Liquids(NGL),Primary production,Production of natural gas liquids,1000 b/d,Total GCC,2014,3017.998315068493,,,
Gulf Cooperation Council,Natural Gas Liquids(NGL),Primary production,Production of natural gas liquids,1000 b/d,Total GCC,2015,3266.2612465753423,,,
Gulf Cooperation Council,Natural Gas Liquids(NGL),Primary production,Production of natural gas liquids,1000 b/d,Total GCC,2016,3352.390140429673,,,
Gulf Cooperation Council,Natural Gas Liquids(NGL),Primary production,Production of natural gas liquids,1000 b/d,Total GCC,2017,3262.5312328767122,,,
Gulf Cooperation Council,Natural Gas Liquids(NGL),Primary production,Production of natural gas liquids,1000 b/d,Total GCC,2018,3405.391499412239,,,
Gulf Cooperation Council,Natural Gas Liquids(NGL),Primary production,Production of natural gas liquids,1000 b/d,Total GCC,2019,3681.7405300389128,,,
Gulf Cooperation Council,Natural Gas Liquids(NGL),Primary production,Production of natural gas liquids,1000 b/d,Total GCC,2020,3178.1628415300547,,,
Gulf Cooperation Council,Natural Gas Liquids(NGL),Primary production,Production of natural gas liquids,1000 b/d,Total GCC,2021,3645.2112755056314,,,
Gulf Cooperation Council,Natural Gas Liquids(NGL),Primary production,Production of natural gas liquids,1000 b/d,Total GCC,2022,3931.6910371785316,,,
Gulf Cooperation Council,Natural Gas Liquids(NGL),Primary production,Production of natural gas liquids,1000 b/d,Total GCC,2023,4048.4604979847254,,,
Gulf Cooperation Council,Liquefied petroleum gases (LPG),Transformation output -Refineries,Production of liquefied petroleum gases (LPG),1000 b,Total GCC,2010,73073.5,,,
Gulf Cooperation Council,Liquefied petroleum gases (LPG),Transformation output -Refineries,Production of liquefied petroleum gases (LPG),1000 b,Total GCC,2011,78680.505,,,
Gulf Cooperation Council,Liquefied petroleum gases (LPG),Transformation output -Refineries,Production of liquefied petroleum gases (LPG),1000 b,Total GCC,2012,94294.51776,,,
Gulf Cooperation Council,Liquefied petroleum gases (LPG),Transformation output -Refineries,Production of liquefied petroleum gases (LPG),1000 b,Total GCC,2013,98177.91941,,,
Gulf Cooperation Council,Liquefied petroleum gases (LPG),Transformation output -Refineries,Production of liquefied petroleum gases (LPG),1000 b,Total GCC,2014,99279.10255,,,
Gulf Cooperation Council,Liquefied petroleum gases (LPG),Transformation output -Refineries,Production of liquefied petroleum gases (LPG),1000 b,Total GCC,2015,102222.69069,,,
Gulf Cooperation Council,Liquefied petroleum gases (LPG),Transformation output -Refineries,Production of liquefied petroleum gases (LPG),1000 b,Total GCC,2016,103240.173536,,,
Gulf Cooperation Council,Liquefied petroleum gases (LPG),Transformation output -Refineries,Production of liquefied petroleum gases (LPG),1000 b,Total GCC,2017,106729.01500000001,,,
Gulf Cooperation Council,Liquefied petroleum gases (LPG),Transformation output -Refineries,Production of liquefied petroleum gases (LPG),1000 b,Total GCC,2018,111058.0552,,,
Gulf Cooperation Council,Liquefied petroleum gases (LPG),Transformation output -Refineries,Production of liquefied petroleum gases (LPG),1000 b,Total GCC,2019,97459.03325,,,
Gulf Cooperation Council,Liquefied petroleum gases (LPG),Transformation output -Refineries,Production of liquefied petroleum gases (LPG),1000 b,Total GCC,2020,93257.70499999997,,,
Gulf Cooperation Council,Liquefied petroleum gases (LPG),Transformation output -Refineries,Production of liquefied petroleum gases (LPG),1000 b,Total GCC,2021,101009.32436989246,,,
Gulf Cooperation Council,Liquefied petroleum gases (LPG),Transformation output -Refineries,Production of liquefied petroleum gases (LPG),1000 b,Total GCC,2022,103970.55561653226,,,
Gulf Cooperation Council,Liquefied petroleum gases (LPG),Transformation output -Refineries,Production of liquefied petroleum gases (LPG),1000 b,Total GCC,2023,103326.04552764016,,,
Gulf Cooperation Council,Liquefied petroleum gases (LPG),Final energy consumption-Households,Consumption of liquefied petroleum gases (LPG),1000 b,Total GCC,2010,22187.567600000002,,,
Gulf Cooperation Council,Liquefied petroleum gases (LPG),Final energy consumption-Households,Consumption of liquefied petroleum gases (LPG),1000 b,Total GCC,2011,27600.7454,,,
Gulf Cooperation Council,Liquefied petroleum gases (LPG),Final energy consumption-Households,Consumption of liquefied petroleum gases (LPG),1000 b,Total GCC,2012,26058.1708,,,
Gulf Cooperation Council,Liquefied petroleum gases (LPG),Final energy consumption-Households,Consumption of liquefied petroleum gases (LPG),1000 b,Total GCC,2013,25710.1798,,,
Gulf Cooperation Council,Liquefied petroleum gases (LPG),Final energy consumption-Households,Consumption of liquefied petroleum gases (LPG),1000 b,Total GCC,2014,26317.4452,,,
Gulf Cooperation Council,Liquefied petroleum gases (LPG),Final energy consumption-Households,Consumption of liquefied petroleum gases (LPG),1000 b,Total GCC,2015,27533.4194,,,
Gulf Cooperation Council,Liquefied petroleum gases (LPG),Final energy consumption-Households,Consumption of liquefied petroleum gases (LPG),1000 b,Total GCC,2016,30887.85894503,,,
Gulf Cooperation Council,Liquefied petroleum gases (LPG),Final energy consumption-Households,Consumption of liquefied petroleum gases (LPG),1000 b,Total GCC,2017,30785.144,,,
Gulf Cooperation Council,Liquefied petroleum gases (LPG),Final energy consumption-Households,Consumption of liquefied petroleum gases (LPG),1000 b,Total GCC,2018,29833.9972,,,
Gulf Cooperation Council,Liquefied petroleum gases (LPG),Final energy consumption-Households,Consumption of liquefied petroleum gases (LPG),1000 b,Total GCC,2019,28745.6966,,,
Gulf Cooperation Council,Liquefied petroleum gases (LPG),Final energy consumption-Households,Consumption of liquefied petroleum gases (LPG),1000 b,Total GCC,2020,30047.2774,,,
Gulf Cooperation Council,Liquefied petroleum gases (LPG),Final energy consumption-Households,Consumption of liquefied petroleum gases (LPG),1000 b,Total GCC,2021,30758.83291216,,,
Gulf Cooperation Council,Liquefied petroleum gases (LPG),Final energy consumption-Households,Consumption of liquefied petroleum gases (LPG),1000 b,Total GCC,2022,32587.807700236,,,
Gulf Cooperation Council,Liquefied petroleum gases (LPG),Final energy consumption-Households,Consumption of liquefied petroleum gases (LPG),1000 b,Total GCC,2023,34861.4,,,
Gulf Cooperation Council,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,Total GCC,2010,188269.08,,,
Gulf Cooperation Council,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,Total GCC,2011,237027.75,,,
Gulf Cooperation Council,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,Total GCC,2012,241341.08000000002,,,
Gulf Cooperation Council,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,Total GCC,2013,235775.69,,,
Gulf Cooperation Council,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,Total GCC,2014,253112.45,,,
Gulf Cooperation Council,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,Total GCC,2015,285414.0250458333,,,
Gulf Cooperation Council,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,Total GCC,2016,322584.95039016,,,
Gulf Cooperation Council,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,Total GCC,2017,305100.9114420833,,,
Gulf Cooperation Council,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,Total GCC,2018,293772.32999999996,,,
Gulf Cooperation Council,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,Total GCC,2019,306118.85,,,
Gulf Cooperation Council,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,Total GCC,2020,257598.55212392475,,,
Gulf Cooperation Council,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,Total GCC,2021,304672.575,,,
Gulf Cooperation Council,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,Total GCC,2022,339533.30014725745,,,
Gulf Cooperation Council,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,Total GCC,2023,336928.2863293011,,,
Gulf Cooperation Council,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,Total GCC,2010,249389.94322000002,,,
Gulf Cooperation Council,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,Total GCC,2011,260875.84056,,,
Gulf Cooperation Council,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,Total GCC,2012,282360.5062,,,
Gulf Cooperation Council,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,Total GCC,2013,304684.84936,,,
Gulf Cooperation Council,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,Total GCC,2014,320141.86882,,,
Gulf Cooperation Council,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,Total GCC,2015,333928.06216,,,
Gulf Cooperation Council,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,Total GCC,2016,340892.68467313994,,,
Gulf Cooperation Council,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,Total GCC,2017,358324.66,,,
Gulf Cooperation Council,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,Total GCC,2018,335333.18799999997,,,
Gulf Cooperation Council,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,Total GCC,2019,346451.89431999996,,,
Gulf Cooperation Council,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,Total GCC,2020,287786.13052,,,
Gulf Cooperation Council,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,Total GCC,2021,317295,,,
Gulf Cooperation Council,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,Total GCC,2022,330991,,,
Gulf Cooperation Council,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,Total GCC,2023,336631,,,
Gulf Cooperation Council,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,Total GCC,2010,213071.3,,,
Gulf Cooperation Council,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,Total GCC,2011,243008.47999999998,,,
Gulf Cooperation Council,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,Total GCC,2012,245277.78,,,
Gulf Cooperation Council,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,Total GCC,2013,252707.47999999998,,,
Gulf Cooperation Council,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,Total GCC,2014,257337.22999999998,,,
Gulf Cooperation Council,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,Total GCC,2015,301455.06,,,
Gulf Cooperation Council,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,Total GCC,2016,310734.32594628003,,,
Gulf Cooperation Council,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,Total GCC,2017,313419.05,,,
Gulf Cooperation Council,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,Total GCC,2018,330357.2,,,
Gulf Cooperation Council,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,Total GCC,2019,318023.1,,,
Gulf Cooperation Council,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,Total GCC,2020,244904.5179592473,,,
Gulf Cooperation Council,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,Total GCC,2021,263973.676,,,
Gulf Cooperation Council,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,Total GCC,2022,289325.228974392,,,
Gulf Cooperation Council,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,Total GCC,2023,321942.60486375797,,,
Gulf Cooperation Council,Kerosene-type jet fuel,Final energy consumption-Transport  -Air transport,Kerosene type jet fuel consumption,1000 b,Total GCC,2010,78654.1492,,,
Gulf Cooperation Council,Kerosene-type jet fuel,Final energy consumption-Transport  -Air transport,Kerosene type jet fuel consumption,1000 b,Total GCC,2011,80782.24351999999,,,
Gulf Cooperation Council,Kerosene-type jet fuel,Final energy consumption-Transport  -Air transport,Kerosene type jet fuel consumption,1000 b,Total GCC,2012,86768.09696,,,
Gulf Cooperation Council,Kerosene-type jet fuel,Final energy consumption-Transport  -Air transport,Kerosene type jet fuel consumption,1000 b,Total GCC,2013,102985.01208,,,
Gulf Cooperation Council,Kerosene-type jet fuel,Final energy consumption-Transport  -Air transport,Kerosene type jet fuel consumption,1000 b,Total GCC,2014,100513.08799999999,,,
Gulf Cooperation Council,Kerosene-type jet fuel,Final energy consumption-Transport  -Air transport,Kerosene type jet fuel consumption,1000 b,Total GCC,2015,128850.58840000001,,,
Gulf Cooperation Council,Kerosene-type jet fuel,Final energy consumption-Transport  -Air transport,Kerosene type jet fuel consumption,1000 b,Total GCC,2016,137138.14912462,,,
Gulf Cooperation Council,Kerosene-type jet fuel,Final energy consumption-Transport  -Air transport,Kerosene type jet fuel consumption,1000 b,Total GCC,2017,137269.16472,,,
Gulf Cooperation Council,Kerosene-type jet fuel,Final energy consumption-Transport  -Air transport,Kerosene type jet fuel consumption,1000 b,Total GCC,2018,134195.70799999998,,,
Gulf Cooperation Council,Kerosene-type jet fuel,Final energy consumption-Transport  -Air transport,Kerosene type jet fuel consumption,1000 b,Total GCC,2019,127466.13,,,
Gulf Cooperation Council,Kerosene-type jet fuel,Final energy consumption-Transport  -Air transport,Kerosene type jet fuel consumption,1000 b,Total GCC,2020,79148.82663999998,,,
Gulf Cooperation Council,Kerosene-type jet fuel,Final energy consumption-Transport  -Air transport,Kerosene type jet fuel consumption,1000 b,Total GCC,2021,56899.465,,,
Gulf Cooperation Council,Kerosene-type jet fuel,Final energy consumption-Transport  -Air transport,Kerosene type jet fuel consumption,1000 b,Total GCC,2022,77170.93,,,
Gulf Cooperation Council,Kerosene-type jet fuel,Final energy consumption-Transport  -Air transport,Kerosene type jet fuel consumption,1000 b,Total GCC,2023,86914.3,,,
Gulf Cooperation Council,Naphtha,Transformation output -Refineries,Naphtha production,1000 b,Total GCC,2010,154850.43,,,
Gulf Cooperation Council,Naphtha,Transformation output -Refineries,Naphtha production,1000 b,Total GCC,2011,153877.66999999998,,,
Gulf Cooperation Council,Naphtha,Transformation output -Refineries,Naphtha production,1000 b,Total GCC,2012,137727.3,,,
Gulf Cooperation Council,Naphtha,Transformation output -Refineries,Naphtha production,1000 b,Total GCC,2013,156575.34999999998,,,
Gulf Cooperation Council,Naphtha,Transformation output -Refineries,Naphtha production,1000 b,Total GCC,2014,162742.53999999998,,,
Gulf Cooperation Council,Naphtha,Transformation output -Refineries,Naphtha production,1000 b,Total GCC,2015,185523.29,,,
Gulf Cooperation Council,Naphtha,Transformation output -Refineries,Naphtha production,1000 b,Total GCC,2016,185919.86752,,,
Gulf Cooperation Council,Naphtha,Transformation output -Refineries,Naphtha production,1000 b,Total GCC,2017,173387.78999999998,,,
Gulf Cooperation Council,Naphtha,Transformation output -Refineries,Naphtha production,1000 b,Total GCC,2018,249895.81344,,,
Gulf Cooperation Council,Naphtha,Transformation output -Refineries,Naphtha production,1000 b,Total GCC,2019,236858.4264,,,
Gulf Cooperation Council,Naphtha,Transformation output -Refineries,Naphtha production,1000 b,Total GCC,2020,226768.03157215053,,,
Gulf Cooperation Council,Naphtha,Transformation output -Refineries,Naphtha production,1000 b,Total GCC,2021,264536.805,,,
Gulf Cooperation Council,Naphtha,Transformation output -Refineries,Naphtha production,1000 b,Total GCC,2022,242502.7421763377,,,
Gulf Cooperation Council,Naphtha,Transformation output -Refineries,Naphtha production,1000 b,Total GCC,2023,221567.8270992678,,,
Gulf Cooperation Council,Naphtha,Final energy consumption -Industry -Other industries,Naphtha consumption,1000 b,Total GCC,2010,2663,,,
Gulf Cooperation Council,Naphtha,Final energy consumption -Industry -Other industries,Naphtha consumption,1000 b,Total GCC,2011,27306,,,
Gulf Cooperation Council,Naphtha,Final energy consumption -Industry -Other industries,Naphtha consumption,1000 b,Total GCC,2012,23549.4,,,
Gulf Cooperation Council,Naphtha,Final energy consumption -Industry -Other industries,Naphtha consumption,1000 b,Total GCC,2013,27623.8,,,
Gulf Cooperation Council,Naphtha,Final energy consumption -Industry -Other industries,Naphtha consumption,1000 b,Total GCC,2014,29642.9,,,
Gulf Cooperation Council,Naphtha,Final energy consumption -Industry -Other industries,Naphtha consumption,1000 b,Total GCC,2015,29661.4,,,
Gulf Cooperation Council,Naphtha,Final energy consumption -Industry -Other industries,Naphtha consumption,1000 b,Total GCC,2016,25999.6,,,
Gulf Cooperation Council,Naphtha,Final energy consumption -Industry -Other industries,Naphtha consumption,1000 b,Total GCC,2017,28313.9,,,
Gulf Cooperation Council,Naphtha,Final energy consumption -Industry -Other industries,Naphtha consumption,1000 b,Total GCC,2018,47477.514559999996,,,
Gulf Cooperation Council,Naphtha,Final energy consumption -Industry -Other industries,Naphtha consumption,1000 b,Total GCC,2019,37451.34384,,,
Gulf Cooperation Council,Naphtha,Final energy consumption -Industry -Other industries,Naphtha consumption,1000 b,Total GCC,2020,37077.13264,,,
Gulf Cooperation Council,Naphtha,Final energy consumption -Industry -Other industries,Naphtha consumption,1000 b,Total GCC,2021,39603.3,,,
Gulf Cooperation Council,Naphtha,Final energy consumption -Industry -Other industries,Naphtha consumption,1000 b,Total GCC,2022,36965.9,,,
Gulf Cooperation Council,Naphtha,Final energy consumption -Industry -Other industries,Naphtha consumption,1000 b,Total GCC,2023,37130.5,,,
